road_id,road_name,neighbourhood,hour,speed_limit,avg_speed,volume,capacity,incident_count,incident_text,incident_weight,nlp_severity,network_stress,C1,C2,C3,C4,ufi_raw,temporal_weight,ufi_score,ufi_class
R005,Nungambakkam_Rd_5,Nungambakkam,19,50,13.3,1969,1969,0,no incidents reported,0,0.0,0.001982228298017772,0.8477024070021882,1.0,0.14345991561181437,0.0,0.6253878255731287,1.0,62.538782557312864,High
R005,Nungambakkam_Rd_5,Nungambakkam,20,50,11.4,1969,1969,1,minor fender bender cleared,1,0.13333333333333333,0.001982228298017772,0.8975929978118163,1.0,0.14345991561181437,0.25,0.6803495323564985,1.0,68.03495323564985,High
R006,Nungambakkam_Rd_6,Nungambakkam,7,50,13.7,1188,1188,1,major collision road closed,3,0.3333333333333333,0.008589655958077012,0.8371991247264771,1.0,0.7552742616033756,0.625,0.837824545974942,1.0,83.78245459749421,Severe
R006,Nungambakkam_Rd_6,Nungambakkam,8,50,13.7,1188,1188,0,no incidents reported,0,0.0,0.008589655958077012,0.8371991247264771,1.0,0.7552742616033756,0.0,0.744074545974942,1.0,74.40745459749421,High
R006,Nungambakkam_Rd_6,Nungambakkam,9,50,22.0,1188,1188,0,clear roads,0,0.0,0.008589655958077012,0.6192560175054705,1.0,0.7552742616033756,0.0,0.6677944584475899,1.0,66.77944584475898,High
R006,Nungambakkam_Rd_6,Nungambakkam,10,50,14.8,1188,1188,1,fatal accident blocked road,3,0.5333333333333333,0.008589655958077012,0.8083150984682713,1.0,0.7552742616033756,1.0,0.8839651367845701,1.0,88.39651367845701,Severe
R006,Nungambakkam_Rd_6,Nungambakkam,17,50,16.2,1188,1188,0,no incidents reported,0,0.0,0.008589655958077012,0.7715536105032822,1.0,0.7552742616033756,0.0,0.7210986159968239,1.0,72.10986159968239,High
R006,Nungambakkam_Rd_6,Nungambakkam,18,50,11.7,1188,1188,1,major collision road closed,3,0.3333333333333333,0.008589655958077012,0.889715536105033,1.0,0.7552742616033756,0.625,0.8562052899574366,1.0,85.62052899574365,Severe
R006,Nungambakkam_Rd_6,Nungambakkam,19,50,15.2,1188,1188,1,accident reported minor injuries,2,0.3333333333333333,0.008589655958077012,0.7978118161925601,1.0,0.7552742616033756,0.625,0.8240389879880712,1.0,82.40389879880712,Severe
R006,Nungambakkam_Rd_6,Nungambakkam,20,50,13.6,1188,1188,0,no incidents reported,0,0.0,0.008589655958077012,0.8398249452954049,1.0,0.7552742616033756,0.0,0.7449935831740668,1.0,74.49935831740669,High
R007,Nungambakkam_Rd_7,Nungambakkam,7,60,17.6,1883,1883,1,construction work causing delays,2,0.13333333333333333,0.005627705627705628,0.8118161925601751,1.0,0.48101265822784817,0.25,0.7178381990416308,1.0,71.78381990416308,High
R007,Nungambakkam_Rd_7,Nungambakkam,8,60,21.2,1883,1883,0,traffic moving normally,0,0.0,0.005627705627705628,0.7330415754923415,1.0,0.48101265822784817,0.0,0.6527670830678891,1.0,65.2767083067889,High
R007,Nungambakkam_Rd_7,Nungambakkam,9,60,17.9,1883,1883,0,no incidents reported,0,0.0,0.005627705627705628,0.8052516411378556,1.0,0.48101265822784817,0.0,0.6780406060438191,1.0,67.80406060438192,High
R007,Nungambakkam_Rd_7,Nungambakkam,10,60,18.7,1883,1883,1,minor fender bender cleared,1,0.13333333333333333,0.005627705627705628,0.7877461706783371,1.0,0.48101265822784817,0.25,0.7094136913829875,1.0,70.94136913829875,High
R007,Nungambakkam_Rd_7,Nungambakkam,17,60,11.9,1883,1883,1,truck overturned blocking all lanes,3,0.2,0.005627705627705628,0.936542669584245,1.0,0.48101265822784817,0.375,0.7802424660000554,1.0,78.02424660000554,Severe
R007,Nungambakkam_Rd_7,Nungambakkam,18,60,20.5,1883,1883,0,traffic moving normally,0,0.0,0.005627705627705628,0.7483588621444202,1.0,0.48101265822784817,0.0,0.6581281333961166,1.0,65.81281333961167,High
R007,Nungambakkam_Rd_7,Nungambakkam,19,60,11.9,1883,1883,0,no incidents reported,0,0.0,0.005627705627705628,0.936542669584245,1.0,0.48101265822784817,0.0,0.7239924660000554,1.0,72.39924660000554,High
R007,Nungambakkam_Rd_7,Nungambakkam,20,60,13.3,1883,1883,0,no incidents reported,0,0.0,0.005627705627705628,0.9059080962800875,1.0,0.48101265822784817,0.0,0.7132703653436003,1.0,71.32703653436003,High
R008,Nungambakkam_Rd_8,Nungambakkam,7,40,11.6,1524,1524,0,clear roads,0,0.0,0.005582137161084529,0.8161925601750547,1.0,0.4767932489451477,0.0,0.6810260458502986,1.0,68.10260458502985,High
R008,Nungambakkam_Rd_8,Nungambakkam,8,40,11.7,1524,1524,0,traffic moving normally,0,0.0,0.005582137161084529,0.812910284463895,1.0,0.4767932489451477,0.0,0.6798772493513927,1.0,67.98772493513927,High
R008,Nungambakkam_Rd_8,Nungambakkam,9,40,10.5,1524,1524,1,major collision road closed,3,0.3333333333333333,0.005582137161084529,0.8522975929978119,1.0,0.4767932489451477,0.625,0.7874128073382637,1.0,78.74128073382637,Severe
R008,Nungambakkam_Rd_8,Nungambakkam,10,40,8.2,1524,1524,1,fatal accident blocked road,3,0.5333333333333333,0.005582137161084529,0.9277899343544859,1.0,0.4767932489451477,1.0,0.8700851268130996,1.0,87.00851268130995,Severe
R008,Nungambakkam_Rd_8,Nungambakkam,17,40,12.4,1524,1524,0,clear roads,0,0.0,0.005582137161084529,0.7899343544857768,1.0,0.4767932489451477,0.0,0.6718356738590514,1.0,67.18356738590514,High
R008,Nungambakkam_Rd_8,Nungambakkam,18,40,13.4,1524,1524,0,clear roads,0,0.0,0.005582137161084529,0.7571115973741795,1.0,0.4767932489451477,0.0,0.6603477088699923,1.0,66.03477088699923,High
R008,Nungambakkam_Rd_8,Nungambakkam,19,40,10.8,1524,1524,1,fatal accident blocked road,3,0.5333333333333333,0.005582137161084529,0.8424507658643327,1.0,0.4767932489451477,1.0,0.840216417841546,1.0,84.0216417841546,Severe
R008,Nungambakkam_Rd_8,Nungambakkam,20,40,11.4,1524,1524,1,construction work causing delays,2,0.13333333333333333,0.005582137161084529,0.8227571115973742,1.0,0.4767932489451477,0.25,0.7208236388481105,1.0,72.08236388481104,High
R009,Nungambakkam_Rd_9,Nungambakkam,7,80,17.5,1847,1847,0,traffic moving normally,0,0.0,0.004215083162451584,0.9097374179431074,1.0,0.350210970464135,0.0,0.6884502903729145,1.0,68.84502903729145,High
R009,Nungambakkam_Rd_9,Nungambakkam,8,80,20.8,1847,1847,0,clear roads,0,0.0,0.004215083162451584,0.8555798687089716,1.0,0.350210970464135,0.0,0.669495148140967,1.0,66.9495148140967,High
R009,Nungambakkam_Rd_9,Nungambakkam,9,80,17.8,1847,1847,0,clear roads,0,0.0,0.004215083162451584,0.9048140043763676,1.0,0.350210970464135,0.0,0.6867270956245556,1.0,68.67270956245555,High
R009,Nungambakkam_Rd_9,Nungambakkam,10,80,17.9,1847,1847,0,clear roads,0,0.0,0.004215083162451584,0.9031728665207878,1.0,0.350210970464135,0.0,0.6861526973751026,1.0,68.61526973751026,High
R009,Nungambakkam_Rd_9,Nungambakkam,17,80,21.0,1847,1847,0,no incidents reported,0,0.0,0.004215083162451584,0.8522975929978119,1.0,0.350210970464135,0.0,0.6683463516420611,1.0,66.83463516420612,High
R009,Nungambakkam_Rd_9,Nungambakkam,18,80,21.5,1847,1847,1,accident reported minor injuries,2,0.3333333333333333,0.004215083162451584,0.8440919037199125,1.0,0.350210970464135,0.625,0.7592243603947962,1.0,75.92243603947962,Severe
R009,Nungambakkam_Rd_9,Nungambakkam,19,80,20.4,1847,1847,0,clear roads,0,0.0,0.004215083162451584,0.8621444201312911,1.0,0.350210970464135,0.0,0.6717927411387788,1.0,67.17927411387788,High
R009,Nungambakkam_Rd_9,Nungambakkam,20,80,22.9,1847,1847,0,traffic moving normally,0,0.0,0.004215083162451584,0.8211159737417943,1.0,0.350210970464135,0.0,0.6574327849024549,1.0,65.74327849024549,High
R010,Nungambakkam_Rd_10,Nungambakkam,7,50,10.4,973,973,0,no incidents reported,0,0.0,0.005263157894736842,0.9238512035010943,1.0,0.4472573839662447,0.0,0.7127993980186319,1.0,71.2799398018632,High
R010,Nungambakkam_Rd_10,Nungambakkam,8,50,7.5,973,973,0,clear roads,0,0.0,0.005263157894736842,1.0000000000000002,1.0,0.4472573839662447,0.0,0.739451476793249,1.0,73.94514767932489,High
R010,Nungambakkam_Rd_10,Nungambakkam,9,50,11.1,973,973,0,clear roads,0,0.0,0.005263157894736842,0.9054704595185997,1.0,0.4472573839662447,0.0,0.7063661376247589,1.0,70.63661376247589,High
R010,Nungambakkam_Rd_10,Nungambakkam,10,50,13.2,973,973,0,traffic moving normally,0,0.0,0.005263157894736842,0.850328227571116,1.0,0.4472573839662447,0.0,0.6870663564431395,1.0,68.70663564431395,High
R010,Nungambakkam_Rd_10,Nungambakkam,17,50,12.3,973,973,1,major collision road closed,3,0.3333333333333333,0.005263157894736842,0.8739606126914661,1.0,0.4472573839662447,0.625,0.789087691235262,1.0,78.9087691235262,Severe
R010,Nungambakkam_Rd_10,Nungambakkam,18,50,9.2,973,973,0,traffic moving normally,0,0.0,0.005263157894736842,0.9553610503282276,1.0,0.4472573839662447,0.0,0.7238278444081286,1.0,72.38278444081287,High
R010,Nungambakkam_Rd_10,Nungambakkam,19,50,16.9,973,973,0,clear roads,0,0.0,0.005263157894736842,0.7531728665207879,1.0,0.4472573839662447,0.0,0.6530619800755247,1.0,65.30619800755247,High
R010,Nungambakkam_Rd_10,Nungambakkam,20,50,13.2,973,973,0,traffic moving normally,0,0.0,0.005263157894736842,0.850328227571116,1.0,0.4472573839662447,0.0,0.6870663564431395,1.0,68.70663564431395,High
R011,Nungambakkam_Rd_11,Nungambakkam,7,80,20.3,1125,1125,1,vehicle breakdown lane blocked,2,0.3333333333333333,0.0026657552973342446,0.8637855579868708,1.0,0.20675105485232065,0.625,0.7374251562658688,1.0,73.74251562658688,High
R011,Nungambakkam_Rd_11,Nungambakkam,8,80,28.0,1125,1125,0,no incidents reported,0,0.0,0.0026657552973342446,0.7374179431072211,1.0,0.20675105485232065,0.0,0.5994464910579914,1.0,59.944649105799144,High
R011,Nungambakkam_Rd_11,Nungambakkam,9,80,26.8,1125,1125,1,accident reported minor injuries,2,0.3333333333333333,0.0026657552973342446,0.7571115973741795,1.0,0.20675105485232065,0.625,0.7000892700514268,1.0,70.00892700514268,High
R011,Nungambakkam_Rd_11,Nungambakkam,10,80,22.4,1125,1125,0,no incidents reported,0,0.0,0.0026657552973342446,0.8293216630196937,1.0,0.20675105485232065,0.0,0.6316127930273568,1.0,63.161279302735686,High
R011,Nungambakkam_Rd_11,Nungambakkam,17,80,16.1,1125,1125,0,clear roads,0,0.0,0.0026657552973342446,0.9327133479212254,1.0,0.20675105485232065,0.0,0.6677998827428929,1.0,66.7799882742893,High
R011,Nungambakkam_Rd_11,Nungambakkam,18,80,14.8,1125,1125,1,fatal accident blocked road,3,0.5333333333333333,0.0026657552973342446,0.9540481400437636,1.0,0.20675105485232065,1.0,0.8252670599857814,1.0,82.52670599857814,Severe
R011,Nungambakkam_Rd_11,Nungambakkam,19,80,21.4,1125,1125,0,traffic moving normally,0,0.0,0.0026657552973342446,0.8457330415754925,1.0,0.20675105485232065,0.0,0.6373567755218864,1.0,63.73567755218864,High
R011,Nungambakkam_Rd_11,Nungambakkam,20,80,13.3,1125,1125,0,traffic moving normally,0,0.0,0.0026657552973342446,0.9786652078774617,1.0,0.20675105485232065,0.0,0.6838830337275756,1.0,68.38830337275756,High
R012,Nungambakkam_Rd_12,Nungambakkam,7,50,12.5,1358,1358,1,minor fender bender cleared,1,0.13333333333333333,0.0009341535657325131,0.8687089715536106,1.0,0.046413502109704644,0.25,0.6508308404657045,1.0,65.08308404657045,High
R012,Nungambakkam_Rd_12,Nungambakkam,8,50,10.6,1358,1358,1,slow traffic near junction,1,0.06666666666666667,0.0009341535657325131,0.9185995623632387,1.0,0.046413502109704644,0.125,0.6495425472490745,1.0,64.95425472490744,High
R012,Nungambakkam_Rd_12,Nungambakkam,9,50,12.9,1358,1358,1,construction work causing delays,2,0.13333333333333333,0.0009341535657325131,0.8582056892778994,1.0,0.046413502109704644,0.25,0.6471546916692056,1.0,64.71546916692056,High
R012,Nungambakkam_Rd_12,Nungambakkam,10,50,12.1,1358,1358,0,no incidents reported,0,0.0,0.0009341535657325131,0.8792122538293217,1.0,0.046413502109704644,0.0,0.6170069892622034,1.0,61.70069892622034,High
R012,Nungambakkam_Rd_12,Nungambakkam,17,50,14.3,1358,1358,1,major collision road closed,3,0.3333333333333333,0.0009341535657325131,0.8214442013129103,1.0,0.046413502109704644,0.625,0.6905381708814595,1.0,69.05381708814595,High
R012,Nungambakkam_Rd_12,Nungambakkam,18,50,13.2,1358,1358,0,clear roads,0,0.0,0.0009341535657325131,0.850328227571116,1.0,0.046413502109704644,0.0,0.6068975800718315,1.0,60.689758007183144,High
R012,Nungambakkam_Rd_12,Nungambakkam,19,50,11.1,1358,1358,1,fatal accident blocked road,3,0.5333333333333333,0.0009341535657325131,0.9054704595185997,1.0,0.046413502109704644,1.0,0.7761973612534508,1.0,77.61973612534509,Severe
R012,Nungambakkam_Rd_12,Nungambakkam,20,50,11.6,1358,1358,0,no incidents reported,0,0.0,0.0009341535657325131,0.8923413566739608,1.0,0.046413502109704644,0.0,0.6216021752578271,1.0,62.16021752578271,High
R013,Nungambakkam_Rd_13,Nungambakkam,7,50,17.1,1752,1752,1,accident reported minor injuries,2,0.3333333333333333,0.0030758714969241286,0.7479212253829322,1.0,0.24472573839662448,0.625,0.7044675765633511,1.0,70.44675765633511,High
R013,Nungambakkam_Rd_13,Nungambakkam,8,50,8.9,1752,1752,1,construction work causing delays,2,0.13333333333333333,0.0030758714969241286,0.963238512035011,1.0,0.24472573839662448,0.25,0.7235786268915787,1.0,72.35786268915787,High
R013,Nungambakkam_Rd_13,Nungambakkam,9,50,13.8,1752,1752,0,clear roads,0,0.0,0.0030758714969241286,0.8345733041575493,1.0,0.24472573839662448,0.0,0.6410458041344671,1.0,64.10458041344671,High
R013,Nungambakkam_Rd_13,Nungambakkam,10,50,10.7,1752,1752,0,clear roads,0,0.0,0.0030758714969241286,0.9159737417943109,1.0,0.24472573839662448,0.0,0.6695359573073337,1.0,66.95359573073337,High
R013,Nungambakkam_Rd_13,Nungambakkam,17,50,15.4,1752,1752,0,traffic moving normally,0,0.0,0.0030758714969241286,0.7925601750547046,1.0,0.24472573839662448,0.0,0.6263412089484715,1.0,62.63412089484714,High
R013,Nungambakkam_Rd_13,Nungambakkam,18,50,13.7,1752,1752,0,traffic moving normally,0,0.0,0.0030758714969241286,0.8371991247264771,1.0,0.24472573839662448,0.0,0.6419648413335918,1.0,64.19648413335918,High
R013,Nungambakkam_Rd_13,Nungambakkam,19,50,15.4,1752,1752,1,slight congestion due to signal,1,0.13333333333333333,0.0030758714969241286,0.7925601750547046,1.0,0.24472573839662448,0.25,0.6638412089484714,1.0,66.38412089484714,High
R013,Nungambakkam_Rd_13,Nungambakkam,20,50,11.8,1752,1752,0,traffic moving normally,0,0.0,0.0030758714969241286,0.8870897155361052,1.0,0.24472573839662448,0.0,0.6594265481169617,1.0,65.94265481169617,High
R014,Nungambakkam_Rd_14,Nungambakkam,7,60,19.2,1460,1460,0,traffic moving normally,0,0.0,0.003987240829346092,0.7768052516411378,1.0,0.3291139240506329,0.0,0.6377046228845248,1.0,63.77046228845248,High
R014,Nungambakkam_Rd_14,Nungambakkam,8,60,16.6,1460,1460,1,construction work causing delays,2,0.13333333333333333,0.003987240829346092,0.8336980306345734,1.0,0.3291139240506329,0.25,0.6951170955322272,1.0,69.51170955322272,High
R014,Nungambakkam_Rd_14,Nungambakkam,9,60,14.2,1460,1460,0,clear roads,0,0.0,0.003987240829346092,0.8862144420131292,1.0,0.3291139240506329,0.0,0.6759978395147218,1.0,67.59978395147218,High
R014,Nungambakkam_Rd_14,Nungambakkam,10,60,16.0,1460,1460,0,no incidents reported,0,0.0,0.003987240829346092,0.8468271334792123,1.0,0.3291139240506329,0.0,0.6622122815278509,1.0,66.22122815278509,High
R014,Nungambakkam_Rd_14,Nungambakkam,17,60,14.9,1460,1460,0,traffic moving normally,0,0.0,0.003987240829346092,0.8708971553610504,1.0,0.3291139240506329,0.0,0.6706367891864943,1.0,67.06367891864943,High
R014,Nungambakkam_Rd_14,Nungambakkam,18,60,18.8,1460,1460,0,traffic moving normally,0,0.0,0.003987240829346092,0.7855579868708972,1.0,0.3291139240506329,0.0,0.6407680802149406,1.0,64.07680802149406,High
R014,Nungambakkam_Rd_14,Nungambakkam,19,60,15.2,1460,1460,0,clear roads,0,0.0,0.003987240829346092,0.8643326039387309,1.0,0.3291139240506329,0.0,0.6683391961886823,1.0,66.83391961886824,High
R014,Nungambakkam_Rd_14,Nungambakkam,20,60,10.1,1460,1460,1,slight congestion due to signal,1,0.13333333333333333,0.003987240829346092,0.975929978118162,1.0,0.3291139240506329,0.25,0.7448982771514832,1.0,74.48982771514832,High
R015,Nungambakkam_Rd_15,Nungambakkam,7,50,10.3,1446,1446,1,truck overturned blocking all lanes,3,0.2,0.005126452494873548,0.9264770240700219,1.0,0.4345991561181434,0.375,0.7674367896481363,1.0,76.74367896481364,Severe
R015,Nungambakkam_Rd_15,Nungambakkam,8,50,12.6,1446,1446,1,slight congestion due to signal,1,0.13333333333333333,0.005126452494873548,0.8660831509846828,1.0,0.4345991561181434,0.25,0.7275489340682676,1.0,72.75489340682675,High
R015,Nungambakkam_Rd_15,Nungambakkam,9,50,11.2,1446,1446,1,fatal accident blocked road,3,0.5333333333333333,0.005126452494873548,0.9028446389496719,1.0,0.4345991561181434,1.0,0.8529154548560138,1.0,85.29154548560139,Severe
R015,Nungambakkam_Rd_15,Nungambakkam,10,50,15.0,1446,1446,0,clear roads,0,0.0,0.005126452494873548,0.8030634573304157,1.0,0.4345991561181434,0.0,0.6679920412892741,1.0,66.79920412892741,High
R015,Nungambakkam_Rd_15,Nungambakkam,17,50,18.2,1446,1446,1,slow traffic near junction,1,0.06666666666666667,0.005126452494873548,0.7190371991247265,1.0,0.4345991561181434,0.125,0.657332850917283,1.0,65.7332850917283,High
R015,Nungambakkam_Rd_15,Nungambakkam,18,50,9.1,1446,1446,1,major collision road closed,3,0.3333333333333333,0.005126452494873548,0.9579868708971554,1.0,0.4345991561181434,0.625,0.815965236037633,1.0,81.5965236037633,Severe
R015,Nungambakkam_Rd_15,Nungambakkam,19,50,17.2,1446,1446,0,no incidents reported,0,0.0,0.005126452494873548,0.7452954048140045,1.0,0.4345991561181434,0.0,0.6477732229085302,1.0,64.77732229085302,High
R015,Nungambakkam_Rd_15,Nungambakkam,20,50,14.2,1446,1446,0,clear roads,0,0.0,0.005126452494873548,0.8240700218818381,1.0,0.4345991561181434,0.0,0.675344338882272,1.0,67.5344338882272,High
R016,Velachery_Rd_1,Velachery,7,40,12.7,1942,1942,0,clear roads,0,0.0,0.0015721120984278879,0.7800875273522976,1.0,0.10548523206751055,0.0,0.5941276809868061,1.0,59.412768098680615,High
