road_id,road_name,neighbourhood,hour,speed_limit,avg_speed,volume,capacity,incident_count,incident_text,incident_weight,nlp_severity,network_stress,C1,C2,C3,C4,ufi_raw,temporal_weight,ufi_score,ufi_class
R001,Nungambakkam_Rd_1,Nungambakkam,15,40,16.4,623,851,1,vehicle breakdown lane blocked,2,0.3333333333333333,0.007769423558897243,0.6586433260393875,0.4109283196239719,0.679324894514768,0.625,0.5834186389039308,0.5,29.17093194519654,Low
R001,Nungambakkam_Rd_1,Nungambakkam,16,40,15.0,793,851,0,no incidents reported,0,0.0,0.007769423558897243,0.7045951859956237,0.8501484321850454,0.679324894514768,0.0,0.6375178236569354,0.5,31.87589118284677,Low
R001,Nungambakkam_Rd_1,Nungambakkam,17,40,10.2,851,851,0,clear roads,0,0.0,0.007769423558897243,0.8621444201312911,1.0,0.679324894514768,0.0,0.7376155259489054,1.0,73.76155259489055,High
R001,Nungambakkam_Rd_1,Nungambakkam,18,40,10.8,851,851,1,minor fender bender cleared,1,0.13333333333333333,0.007769423558897243,0.8424507658643327,1.0,0.679324894514768,0.25,0.76822274695547,1.0,76.822274695547,Severe
R001,Nungambakkam_Rd_1,Nungambakkam,19,40,8.7,851,851,1,construction work causing delays,2,0.13333333333333333,0.007769423558897243,0.911378555798687,1.0,0.679324894514768,0.25,0.7923474734324939,1.0,79.2347473432494,Severe
R001,Nungambakkam_Rd_1,Nungambakkam,20,40,12.4,851,851,0,clear roads,0,0.0,0.007769423558897243,0.7899343544857768,1.0,0.679324894514768,0.0,0.7123420029729755,1.0,71.23420029729755,High
R001,Nungambakkam_Rd_1,Nungambakkam,21,40,13.8,739,851,0,traffic moving normally,0,0.0,0.007769423558897243,0.7439824945295406,0.710631455253881,0.679324894514768,0.0,0.6094482885644571,0.2,12.188965771289142,Free Flow
R001,Nungambakkam_Rd_1,Nungambakkam,22,40,13.5,851,851,0,clear roads,0,0.0,0.007769423558897243,0.7538293216630197,1.0,0.679324894514768,0.0,0.6997052414850105,0.2,13.99410482970021,Free Flow
R001,Nungambakkam_Rd_1,Nungambakkam,23,40,16.6,823,851,1,accident reported minor injuries,2,0.3333333333333333,0.007769423558897243,0.6520787746170679,0.92765786381347,0.679324894514768,0.625,0.7361399091629683,0.2,14.722798183259368,Free Flow
R002,Nungambakkam_Rd_2,Nungambakkam,0,60,31.9,552,963,0,no incidents reported,0,0.0,0.004716336295283664,0.4989059080962802,0.06162075750122975,0.39662447257383965,0.0,0.2724281895988349,0.2,5.4485637919766985,Free Flow
R002,Nungambakkam_Rd_2,Nungambakkam,1,60,30.2,585,963,0,traffic moving normally,0,0.0,0.004716336295283664,0.5361050328227572,0.13696507624200693,0.39662447257383965,0.0,0.308051178875335,0.2,6.1610235775067,Free Flow
R002,Nungambakkam_Rd_2,Nungambakkam,2,60,29.4,644,963,0,traffic moving normally,0,0.0,0.004716336295283664,0.5536105032822758,0.2716715855058207,0.39662447257383965,0.0,0.35459004631531066,0.2,7.091800926306213,Free Flow
R002,Nungambakkam_Rd_2,Nungambakkam,3,60,28.8,608,963,1,vehicle breakdown lane blocked,2,0.3333333333333333,0.004716336295283664,0.5667396061269148,0.18947778324315467,0.39662447257383965,0.625,0.4282770916321345,0.2,8.56554183264269,Free Flow
R002,Nungambakkam_Rd_2,Nungambakkam,4,60,28.3,611,963,1,construction work causing delays,2,0.13333333333333333,0.004716336295283664,0.5776805251641138,0.19632726676504353,0.39662447257383965,0.25,0.3779112583517208,0.2,7.558225167034416,Free Flow
R002,Nungambakkam_Rd_2,Nungambakkam,5,60,32.9,691,963,0,clear roads,0,0.0,0.004716336295283664,0.47702407002188185,0.3789801606820793,0.39662447257383965,0.0,0.35997736722705037,0.2,7.199547344541007,Free Flow
R002,Nungambakkam_Rd_2,Nungambakkam,6,60,25.3,669,963,0,clear roads,0,0.0,0.004716336295283664,0.6433260393873086,0.3287506148548942,0.39662447257383965,0.0,0.40311419275679417,0.5,20.15570963783971,Low
R002,Nungambakkam_Rd_2,Nungambakkam,7,60,13.7,963,963,0,clear roads,0,0.0,0.004716336295283664,0.8971553610503283,1.0,0.39662447257383965,0.0,0.6933292708823828,1.0,69.33292708823828,High
R002,Nungambakkam_Rd_2,Nungambakkam,8,60,12.8,963,963,0,no incidents reported,0,0.0,0.004716336295283664,0.9168490153172867,1.0,0.39662447257383965,0.0,0.7002220498758183,1.0,70.02220498758183,High
R002,Nungambakkam_Rd_2,Nungambakkam,9,60,16.7,963,963,0,traffic moving normally,0,0.0,0.004716336295283664,0.8315098468271336,1.0,0.39662447257383965,0.0,0.6703533409042646,1.0,67.03533409042646,High
R002,Nungambakkam_Rd_2,Nungambakkam,10,60,17.9,963,963,0,clear roads,0,0.0,0.004716336295283664,0.8052516411378556,1.0,0.39662447257383965,0.0,0.6611629689130174,1.0,66.11629689130174,High
R002,Nungambakkam_Rd_2,Nungambakkam,11,60,27.1,669,963,0,no incidents reported,0,0.0,0.004716336295283664,0.6039387308533918,0.3287506148548942,0.39662447257383965,0.0,0.3893286347699233,0.5,19.466431738496166,Low
R002,Nungambakkam_Rd_2,Nungambakkam,12,60,19.1,963,963,0,no incidents reported,0,0.0,0.004716336295283664,0.7789934354485777,1.0,0.39662447257383965,0.0,0.65197259692177,0.7,45.6380817845239,Moderate
R002,Nungambakkam_Rd_2,Nungambakkam,13,60,20.7,963,963,1,fatal accident blocked road,3,0.5333333333333333,0.004716336295283664,0.7439824945295406,1.0,0.39662447257383965,1.0,0.7897187676001071,0.7,55.28031373200749,High
R002,Nungambakkam_Rd_2,Nungambakkam,14,60,20.2,853,963,0,traffic moving normally,0,0.0,0.004716336295283664,0.7549234135667396,0.7488522708640759,0.39662447257383965,0.0,0.5682037705223495,0.7,39.774263936564466,Moderate
R002,Nungambakkam_Rd_2,Nungambakkam,15,60,23.7,763,963,1,accident reported minor injuries,2,0.3333333333333333,0.004716336295283664,0.6783369803063457,0.5433677652074111,0.39662447257383965,0.625,0.5735031671842122,0.5,28.675158359210613,Low
R002,Nungambakkam_Rd_2,Nungambakkam,16,60,26.7,963,963,0,clear roads,0,0.0,0.004716336295283664,0.612691466083151,1.0,0.39662447257383965,0.0,0.5937669076438707,0.5,29.68834538219354,Low
R002,Nungambakkam_Rd_2,Nungambakkam,17,60,20.3,963,963,0,traffic moving normally,0,0.0,0.004716336295283664,0.7527352297592997,1.0,0.39662447257383965,0.0,0.6427822249305228,1.0,64.27822249305228,High
R002,Nungambakkam_Rd_2,Nungambakkam,18,60,17.3,963,963,1,slow traffic near junction,1,0.06666666666666667,0.004716336295283664,0.8183807439824946,1.0,0.39662447257383965,0.125,0.6845081549086411,1.0,68.45081549086412,High
R002,Nungambakkam_Rd_2,Nungambakkam,19,60,14.3,963,963,0,clear roads,0,0.0,0.004716336295283664,0.8840262582056894,1.0,0.39662447257383965,0.0,0.6887340848867591,1.0,68.87340848867592,High
R002,Nungambakkam_Rd_2,Nungambakkam,20,60,16.1,963,963,0,traffic moving normally,0,0.0,0.004716336295283664,0.8446389496717724,1.0,0.39662447257383965,0.0,0.6749485268998883,1.0,67.49485268998883,High
R002,Nungambakkam_Rd_2,Nungambakkam,21,60,29.0,802,963,1,slight congestion due to signal,1,0.13333333333333333,0.004716336295283664,0.562363238512035,0.632411050991966,0.39662447257383965,0.25,0.50337534329157,0.2,10.0675068658314,Free Flow
R002,Nungambakkam_Rd_2,Nungambakkam,22,60,24.6,759,963,0,clear roads,0,0.0,0.004716336295283664,0.6586433260393874,0.5342351205115592,0.39662447257383965,0.0,0.47012059478202123,0.2,9.402411895640425,Free Flow
R002,Nungambakkam_Rd_2,Nungambakkam,23,60,23.4,832,963,0,clear roads,0,0.0,0.004716336295283664,0.6849015317286654,0.7009058862108541,0.39662447257383965,0.0,0.529312196483057,0.2,10.586243929661142,Free Flow
R003,Nungambakkam_Rd_3,Nungambakkam,0,80,38.7,1041,1541,1,truck overturned blocking all lanes,3,0.2,0.006766917293233083,0.5618161925601751,0.2866047337682298,0.5864978902953587,0.375,0.45616666558560204,0.2,9.123333311712042,Free Flow
R003,Nungambakkam_Rd_3,Nungambakkam,1,80,41.0,1211,1541,0,no incidents reported,0,0.0,0.006766917293233083,0.5240700218818382,0.5291591242870317,0.5864978902953587,0.0,0.4594718230038246,0.2,9.189436460076493,Free Flow
R003,Nungambakkam_Rd_3,Nungambakkam,2,80,36.4,1296,1541,0,no incidents reported,0,0.0,0.006766917293233083,0.5995623632385121,0.6504363195464327,0.5864978902953587,0.0,0.5222773010564807,0.2,10.445546021129616,Free Flow
R003,Nungambakkam_Rd_3,Nungambakkam,3,80,37.6,1236,1541,1,truck overturned blocking all lanes,3,0.2,0.006766917293233083,0.5798687089715537,0.56482888759862,0.5864978902953587,0.375,0.5459522924787016,0.2,10.919045849574033,Free Flow
R003,Nungambakkam_Rd_3,Nungambakkam,4,80,43.3,1234,1541,0,traffic moving normally,0,0.0,0.006766917293233083,0.4863238512035012,0.5619753065336932,0.5864978902953587,0.0,0.4561055179404051,0.2,9.122110358808103,Free Flow
R003,Nungambakkam_Rd_3,Nungambakkam,5,80,40.9,932,1541,0,traffic moving normally,0,0.0,0.006766917293233083,0.525711159737418,0.13108456572970395,0.5864978902953587,0.0,0.3406238536860792,0.2,6.812477073721585,Free Flow
R003,Nungambakkam_Rd_3,Nungambakkam,6,80,32.8,1511,1541,0,traffic moving normally,0,0.0,0.006766917293233083,0.6586433260393875,0.9571962840260939,0.5864978902953587,0.0,0.6349836273806855,0.5,31.749181369034275,Low
R003,Nungambakkam_Rd_3,Nungambakkam,7,80,23.7,1541,1541,0,clear roads,0,0.0,0.006766917293233083,0.8079868708971554,1.0,0.5864978902953587,0.0,0.700094982873076,1.0,70.00949828730761,High
R003,Nungambakkam_Rd_3,Nungambakkam,8,80,17.0,1541,1541,0,no incidents reported,0,0.0,0.006766917293233083,0.9179431072210066,1.0,0.5864978902953587,0.0,0.7385796655864241,1.0,73.8579665586424,High
R003,Nungambakkam_Rd_3,Nungambakkam,9,80,18.5,1541,1541,0,no incidents reported,0,0.0,0.006766917293233083,0.8933260393873087,1.0,0.5864978902953587,0.0,0.7299636918446297,1.0,72.99636918446298,High
R003,Nungambakkam_Rd_3,Nungambakkam,10,80,21.0,1541,1541,0,clear roads,0,0.0,0.006766917293233083,0.8522975929978119,1.0,0.5864978902953587,0.0,0.7156037356083059,1.0,71.5603735608306,High
R003,Nungambakkam_Rd_3,Nungambakkam,11,80,33.4,1333,1541,0,clear roads,0,0.0,0.006766917293233083,0.6487964989059082,0.7032275692475836,0.5864978902953587,0.0,0.5553466234504146,0.5,27.76733117252073,Low
R003,Nungambakkam_Rd_3,Nungambakkam,12,80,23.1,1236,1541,1,construction work causing delays,2,0.13333333333333333,0.006766917293233083,0.8178336980306345,0.56482888759862,0.5864978902953587,0.25,0.6104900386493798,0.7,42.734302705456585,Moderate
R003,Nungambakkam_Rd_3,Nungambakkam,13,80,27.1,1383,1541,0,traffic moving normally,0,0.0,0.006766917293233083,0.7521881838074399,0.7745670958707607,0.5864978902953587,0.0,0.6129355711529039,0.7,42.90548998070327,Moderate
R003,Nungambakkam_Rd_3,Nungambakkam,14,80,28.2,1505,1541,1,construction work causing delays,2,0.13333333333333333,0.006766917293233083,0.7341356673960613,0.9486355408313125,0.5864978902953587,0.25,0.6963377238970869,0.7,48.743640672796076,Moderate
R003,Nungambakkam_Rd_3,Nungambakkam,15,80,34.0,1448,1541,0,no incidents reported,0,0.0,0.006766917293233083,0.6389496717724289,0.8673084804808906,0.5864978902953587,0.0,0.601124507323689,0.5,30.056225366184453,Low
R003,Nungambakkam_Rd_3,Nungambakkam,16,80,33.4,1541,1541,0,no incidents reported,0,0.0,0.006766917293233083,0.6487964989059082,1.0,0.5864978902953587,0.0,0.6443783526761396,0.5,32.21891763380698,Low
R003,Nungambakkam_Rd_3,Nungambakkam,17,80,21.3,1541,1541,0,traffic moving normally,0,0.0,0.006766917293233083,0.8473741794310723,1.0,0.5864978902953587,0.0,0.713880540859947,1.0,71.3880540859947,High
R003,Nungambakkam_Rd_3,Nungambakkam,18,80,13.9,1541,1541,0,clear roads,0,0.0,0.006766917293233083,0.9688183807439824,1.0,0.5864978902953587,0.0,0.7563860113194656,1.0,75.63860113194656,Severe
R003,Nungambakkam_Rd_3,Nungambakkam,19,80,21.5,1541,1541,0,no incidents reported,0,0.0,0.006766917293233083,0.8440919037199125,1.0,0.5864978902953587,0.0,0.712731744361041,1.0,71.2731744361041,High
R003,Nungambakkam_Rd_3,Nungambakkam,20,80,21.8,1541,1541,0,no incidents reported,0,0.0,0.006766917293233083,0.839168490153173,1.0,0.5864978902953587,0.0,0.7110085496126823,1.0,71.10085496126824,High
R003,Nungambakkam_Rd_3,Nungambakkam,21,80,42.3,1194,1541,0,clear roads,0,0.0,0.006766917293233083,0.5027352297593,0.5049036852351514,0.5864978902953587,0.0,0.44472801404537216,0.2,8.894560280907443,Free Flow
R003,Nungambakkam_Rd_3,Nungambakkam,22,80,31.6,1114,1541,0,clear roads,0,0.0,0.006766917293233083,0.6783369803063457,0.3907604426380682,0.5864978902953587,0.0,0.4719456539577132,0.2,9.438913079154265,Free Flow
R003,Nungambakkam_Rd_3,Nungambakkam,23,80,33.6,1320,1541,0,no incidents reported,0,0.0,0.006766917293233083,0.6455142231947484,0.6846792923255576,0.5864978902953587,0.0,0.5486333438749009,0.2,10.97266687749802,Free Flow
R004,Nungambakkam_Rd_4,Nungambakkam,0,40,22.1,958,1543,0,traffic moving normally,0,0.0,0.0007063112326270221,0.47155361050328237,0.16640942115496138,0.025316455696202528,0.0,0.22002988116187774,0.2,4.400597623237555,Free Flow
R004,Nungambakkam_Rd_4,Nungambakkam,1,40,21.3,1199,1543,0,no incidents reported,0,0.0,0.0007063112326270221,0.4978118161925603,0.5098202408159089,0.025316455696202528,0.0,0.33224349905140926,0.2,6.644869981028186,Free Flow
R004,Nungambakkam_Rd_4,Nungambakkam,2,40,22.6,1152,1543,0,no incidents reported,0,0.0,0.0007063112326270221,0.4551422319474836,0.4428480062762221,0.025316455696202528,0.0,0.29721747420372635,0.2,5.944349484074527,Free Flow
R004,Nungambakkam_Rd_4,Nungambakkam,3,40,17.0,1104,1543,1,slow traffic near junction,1,0.06666666666666667,0.0007063112326270221,0.6389496717724289,0.3744508305761163,0.025316455696202528,0.125,0.3597809254324255,0.2,7.1956185086485105,Free Flow
R004,Nungambakkam_Rd_4,Nungambakkam,4,40,17.8,861,1543,0,clear roads,0,0.0,0.0007063112326270221,0.612691466083151,0.02819012859433112,0.025316455696202528,0.0,0.22796234284664266,0.2,4.5592468569328535,Free Flow
R004,Nungambakkam_Rd_4,Nungambakkam,5,40,18.7,1131,1543,0,no incidents reported,0,0.0,0.0007063112326270221,0.5831509846827133,0.41292424190742594,0.025316455696202528,0.0,0.3330434083504179,0.2,6.660868167008359,Free Flow
R004,Nungambakkam_Rd_4,Nungambakkam,6,40,13.1,1415,1543,0,clear roads,0,0.0,0.0007063112326270221,0.7669584245076587,0.8176075314663849,0.025316455696202528,0.0,0.5187809991568365,0.5,25.939049957841824,Low
R004,Nungambakkam_Rd_4,Nungambakkam,7,40,10.0,1543,1543,1,slight congestion due to signal,1,0.13333333333333333,0.0007063112326270221,0.8687089715536106,1.0,0.025316455696202528,0.25,0.6466114311830041,1.0,64.66114311830042,High
R004,Nungambakkam_Rd_4,Nungambakkam,8,40,8.1,1543,1543,0,traffic moving normally,0,0.0,0.0007063112326270221,0.9310722100656456,1.0,0.025316455696202528,0.0,0.6309385646622164,1.0,63.093856466221645,High
R004,Nungambakkam_Rd_4,Nungambakkam,9,40,13.0,1543,1543,0,clear roads,0,0.0,0.0007063112326270221,0.7702407002188185,1.0,0.025316455696202528,0.0,0.574647536215827,1.0,57.4647536215827,High
R004,Nungambakkam_Rd_4,Nungambakkam,10,40,8.3,1543,1543,0,clear roads,0,0.0,0.0007063112326270221,0.924507658643326,1.0,0.025316455696202528,0.0,0.6286409716644046,1.0,62.86409716644046,High
R004,Nungambakkam_Rd_4,Nungambakkam,11,40,15.6,1543,1543,1,construction work causing delays,2,0.13333333333333333,0.0007063112326270221,0.6849015317286652,1.0,0.025316455696202528,0.25,0.5822788272442733,0.5,29.113941362213662,Low
R004,Nungambakkam_Rd_4,Nungambakkam,12,40,16.0,1543,1543,0,clear roads,0,0.0,0.0007063112326270221,0.6717724288840263,1.0,0.025316455696202528,0.0,0.5401836412486497,0.7,37.81285488740548,Moderate
R004,Nungambakkam_Rd_4,Nungambakkam,13,40,11.9,1532,1543,0,traffic moving normally,0,0.0,0.0007063112326270221,0.8063457330415755,0.9843256472353925,0.025316455696202528,0.0,0.5825819918744097,0.7,40.78073943120868,Moderate
R004,Nungambakkam_Rd_4,Nungambakkam,14,40,11.2,1220,1543,0,traffic moving normally,0,0.0,0.0007063112326270221,0.8293216630196937,0.5397440051847051,0.025316455696202528,0.0,0.45724907475154486,0.7,32.00743523260814,Low
R004,Nungambakkam_Rd_4,Nungambakkam,15,40,16.6,1543,1543,1,accident reported minor injuries,2,0.3333333333333333,0.0007063112326270221,0.6520787746170679,1.0,0.025316455696202528,0.625,0.6270408622552143,0.5,31.352043112760715,Low
R004,Nungambakkam_Rd_4,Nungambakkam,16,40,16.7,1232,1543,1,fatal accident blocked road,3,0.5333333333333333,0.0007063112326270221,0.6487964989059082,0.5568432991097316,0.025316455696202528,1.0,0.5491950554892279,0.5,27.459752774461393,Low
R004,Nungambakkam_Rd_4,Nungambakkam,17,40,12.4,1543,1543,0,no incidents reported,0,0.0,0.0007063112326270221,0.7899343544857768,1.0,0.025316455696202528,0.0,0.5815403152092624,1.0,58.15403152092624,High
R004,Nungambakkam_Rd_4,Nungambakkam,18,40,11.8,1543,1543,0,no incidents reported,0,0.0,0.0007063112326270221,0.8096280087527352,1.0,0.025316455696202528,0.0,0.5884330942026978,1.0,58.84330942026978,High
R004,Nungambakkam_Rd_4,Nungambakkam,19,40,11.4,1543,1543,1,fatal accident blocked road,3,0.5333333333333333,0.0007063112326270221,0.8227571115973742,1.0,0.025316455696202528,1.0,0.7430282801983216,1.0,74.30282801983216,High
R004,Nungambakkam_Rd_4,Nungambakkam,20,40,9.4,1543,1543,1,fatal accident blocked road,3,0.5333333333333333,0.0007063112326270221,0.888402625820569,1.0,0.025316455696202528,1.0,0.7660042101764396,1.0,76.60042101764397,Severe
R004,Nungambakkam_Rd_4,Nungambakkam,21,40,16.7,1543,1543,0,no incidents reported,0,0.0,0.0007063112326270221,0.6487964989059082,1.0,0.025316455696202528,0.0,0.5321420657563084,0.2,10.642841315126168,Free Flow
R004,Nungambakkam_Rd_4,Nungambakkam,22,40,16.8,1031,1543,0,traffic moving normally,0,0.0,0.0007063112326270221,0.6455142231947484,0.27043012586553883,0.025316455696202528,0.0,0.3121223070170641,0.2,6.242446140341283,Free Flow
R004,Nungambakkam_Rd_4,Nungambakkam,23,40,14.8,1125,1543,0,no incidents reported,0,0.0,0.0007063112326270221,0.7111597374179431,0.40437459494491246,0.025316455696202528,0.0,0.3752815777189943,0.2,7.505631554379886,Free Flow
R005,Nungambakkam_Rd_5,Nungambakkam,0,50,29.4,1482,1969,0,no incidents reported,0,0.0,0.001982228298017772,0.42494529540481407,0.4561913608297026,0.14345991561181437,0.0,0.31428024476295857,0.2,6.285604895259171,Free Flow
R005,Nungambakkam_Rd_5,Nungambakkam,1,50,25.9,1214,1969,0,traffic moving normally,0,0.0,0.001982228298017772,0.5168490153172867,0.15692911175857382,0.14345991561181437,0.0,0.25666787201098534,0.2,5.133357440219707,Free Flow
R005,Nungambakkam_Rd_5,Nungambakkam,2,50,22.3,1277,1969,1,major collision road closed,3,0.3333333333333333,0.001982228298017772,0.6113785557986872,0.227278073293951,0.14345991561181437,0.625,0.40460789964008864,0.2,8.092157992801774,Free Flow
R005,Nungambakkam_Rd_5,Nungambakkam,3,50,26.7,1541,1969,0,traffic moving normally,0,0.0,0.001982228298017772,0.4958424507658643,0.5220737216326747,0.14345991561181437,0.0,0.3588589573802178,0.2,7.177179147604355,Free Flow
R005,Nungambakkam_Rd_5,Nungambakkam,4,50,27.2,1485,1969,0,traffic moving normally,0,0.0,0.001982228298017772,0.48271334792122544,0.45954131137900633,0.14345991561181437,0.0,0.3355040483084937,0.2,6.7100809661698735,Free Flow
R005,Nungambakkam_Rd_5,Nungambakkam,5,50,25.8,1430,1969,0,no incidents reported,0,0.0,0.001982228298017772,0.5194748358862145,0.39812555130843874,0.14345991561181437,0.0,0.3299458410750695,0.2,6.598916821501391,Free Flow
R005,Nungambakkam_Rd_5,Nungambakkam,6,50,19.6,1515,1969,0,clear roads,0,0.0,0.001982228298017772,0.6822757111597374,0.4930408168720428,0.14345991561181437,0.0,0.4154007270898838,0.5,20.770036354494188,Low
R005,Nungambakkam_Rd_5,Nungambakkam,7,50,10.5,1969,1969,1,minor fender bender cleared,1,0.13333333333333333,0.001982228298017772,0.9212253829321665,1.0,0.14345991561181437,0.25,0.688620867148621,1.0,68.8620867148621,High
R005,Nungambakkam_Rd_5,Nungambakkam,8,50,12.2,1969,1969,0,no incidents reported,0,0.0,0.001982228298017772,0.8765864332603939,1.0,0.14345991561181437,0.0,0.6354972347635006,1.0,63.54972347635006,High
R005,Nungambakkam_Rd_5,Nungambakkam,9,50,13.2,1969,1969,1,accident reported minor injuries,2,0.3333333333333333,0.001982228298017772,0.850328227571116,1.0,0.14345991561181437,0.625,0.7200568627722534,1.0,72.00568627722535,High
R005,Nungambakkam_Rd_5,Nungambakkam,10,50,12.4,1969,1969,0,no incidents reported,0,0.0,0.001982228298017772,0.8713347921225383,1.0,0.14345991561181437,0.0,0.6336591603652513,1.0,63.36591603652513,High
R005,Nungambakkam_Rd_5,Nungambakkam,11,50,23.9,1689,1969,0,traffic moving normally,0,0.0,0.001982228298017772,0.5693654266958426,0.6873379487316564,0.14345991561181437,0.0,0.43417126708540466,0.5,21.708563354270233,Low
R005,Nungambakkam_Rd_5,Nungambakkam,12,50,19.6,1718,1969,0,no incidents reported,0,0.0,0.001982228298017772,0.6822757111597374,0.7197208040415921,0.14345991561181437,0.0,0.48340472324074857,0.7,33.8383306268524,Low
R005,Nungambakkam_Rd_5,Nungambakkam,13,50,15.9,1497,1969,0,clear roads,0,0.0,0.001982228298017772,0.7794310722100656,0.47294111357622093,0.14345991561181437,0.0,0.44337519246875207,0.7,31.036263472812642,Low
R005,Nungambakkam_Rd_5,Nungambakkam,14,50,15.3,1969,1969,1,slight congestion due to signal,1,0.13333333333333333,0.001982228298017772,0.7951859956236323,1.0,0.14345991561181437,0.25,0.6445070815906341,0.7,45.11549571134438,Moderate
R005,Nungambakkam_Rd_5,Nungambakkam,15,50,21.5,1969,1969,0,no incidents reported,0,0.0,0.001982228298017772,0.6323851203501095,1.0,0.14345991561181437,0.0,0.5500267752449012,0.5,27.50133876224506,Low
R005,Nungambakkam_Rd_5,Nungambakkam,16,50,19.7,1324,1969,0,no incidents reported,0,0.0,0.001982228298017772,0.6796498905908098,0.27976063189970857,0.14345991561181437,0.0,0.35049763439905884,0.5,17.52488171995294,Low
R005,Nungambakkam_Rd_5,Nungambakkam,17,50,15.3,1969,1969,1,slow traffic near junction,1,0.06666666666666667,0.001982228298017772,0.7951859956236323,1.0,0.14345991561181437,0.125,0.6257570815906341,1.0,62.57570815906342,High
R005,Nungambakkam_Rd_5,Nungambakkam,18,50,14.7,1969,1969,0,traffic moving normally,0,0.0,0.001982228298017772,0.8109409190371991,1.0,0.14345991561181437,0.0,0.6125213047853826,1.0,61.252130478538255,High
R005,Nungambakkam_Rd_5,Nungambakkam,19,50,13.3,1969,1969,0,no incidents reported,0,0.0,0.001982228298017772,0.8477024070021882,1.0,0.14345991561181437,0.0,0.6253878255731287,1.0,62.538782557312864,High
R005,Nungambakkam_Rd_5,Nungambakkam,20,50,11.4,1969,1969,1,minor fender bender cleared,1,0.13333333333333333,0.001982228298017772,0.8975929978118163,1.0,0.14345991561181437,0.25,0.6803495323564985,1.0,68.03495323564985,High
